snapped_at,price,market_cap,total_volume
2016-07-18 00:00:00 UTC,0.0872696394255555,0.0,2274.721573884883
2016-07-19 00:00:00 UTC,0.11119408453644004,0.0,89027.44172541771
2016-07-20 00:00:00 UTC,0.10977465863766153,0.0,30302.50424563924
2016-07-21 00:00:00 UTC,0.10122217551064684,0.0,10585.614142938512
2016-07-22 00:00:00 UTC,0.08435416046015065,0.0,8444.27035521289
2016-07-23 00:00:00 UTC,0.07660380953413126,0.0,8333.032987893112
2016-07-24 00:00:00 UTC,0.07680357260355174,0.0,5578.557180026701
2016-07-25 00:00:00 UTC,0.06424903858399998,0.0,9244.578369682331
2016-07-26 00:00:00 UTC,0.07232803314673916,0.0,6257.102247619895
2016-07-27 00:00:00 UTC,0.066769859621837,0.0,6012.509263023988
2016-07-28 00:00:00 UTC,0.07109799190188308,0.0,3527.978389431091
2016-07-29 00:00:00 UTC,0.0692107615803408,0.0,5814.918184343259
2016-07-30 00:00:00 UTC,0.06892237867451133,0.0,2581.3547393837684
2016-07-31 00:00:00 UTC,0.06752020270394693,0.0,2476.783128304587
2016-08-01 00:00:00 UTC,0.07144053965615163,0.0,3716.6115655516664
2016-08-02 00:00:00 UTC,0.09391760855712014,0.0,14152.39713552503
2016-08-03 00:00:00 UTC,0.08419150896787049,0.0,5867.027631192066
2016-08-04 00:00:00 UTC,0.0823725865107829,0.0,4546.932918616335
2016-08-05 00:00:00 UTC,0.07898376151805968,0.0,2424.1176879064874
2016-08-06 00:00:00 UTC,0.0804147389579465,0.0,2385.692658674047
2016-08-07 00:00:00 UTC,0.08028197233409994,0.0,3242.7678737278197
2016-08-08 00:00:00 UTC,0.07976280235977846,0.0,11600.48614625875
2016-08-09 00:00:00 UTC,0.07102768790711214,0.0,3853.5870489886292
2016-08-10 00:00:00 UTC,0.06900812561315592,0.0,3596.8305877393336
2016-08-11 00:00:00 UTC,0.0771784896637234,0.0,4991.9251285178525
2016-08-12 00:00:00 UTC,0.07401406473937376,0.0,5030.4854154280265
2016-08-13 00:00:00 UTC,0.0782540993169473,0.0,4884.982145232121
2016-08-14 00:00:00 UTC,0.0773882005072006,0.0,2210.7386860082765
2016-08-15 00:00:00 UTC,0.07982370496899852,0.0,2658.919868055843
2016-08-16 00:00:00 UTC,0.09138949709519065,0.0,3539.4277596915517
2016-08-17 00:00:00 UTC,0.08825381436639476,0.0,9391.641343190404
2016-08-18 00:00:00 UTC,0.08923967126935256,0.0,3817.722134396336
2016-08-19 00:00:00 UTC,0.08642140558723617,0.0,4100.407192771957
2016-08-20 00:00:00 UTC,0.08254037162337435,0.0,2843.9424337882556
2016-08-21 00:00:00 UTC,0.08035386983926189,0.0,3466.550465310807
2016-08-22 00:00:00 UTC,0.08093301466681646,0.0,3515.127007183514
2016-08-23 00:00:00 UTC,0.07987518384461453,0.0,3895.235683174869
2016-08-24 00:00:00 UTC,0.08287909153078356,0.0,4582.6916044485715
2016-08-25 00:00:00 UTC,0.07885232038276577,0.0,3459.4374139467423
2016-08-26 00:00:00 UTC,0.07852065964197319,0.0,6049.993565408023
2016-08-27 00:00:00 UTC,0.08256072161417806,0.0,7751.518728072621
2016-08-28 00:00:00 UTC,0.08144571837473408,0.0,2432.467859827781
2016-08-29 00:00:00 UTC,0.08123590510851604,0.0,2681.9326099682344
2016-08-30 00:00:00 UTC,0.0778704841631943,0.0,4215.351930192766
2016-08-31 00:00:00 UTC,0.07565409267946521,0.0,2895.75435828625
2016-09-01 00:00:00 UTC,0.07157499070461874,0.0,1725.4718663309627
2016-09-02 00:00:00 UTC,0.07190384586450706,0.0,2037.440633427906
2016-09-03 00:00:00 UTC,0.07401698541719205,0.0,3028.0670460804604
2016-09-04 00:00:00 UTC,0.07160458222736912,0.0,1785.994774324196
2016-09-05 00:00:00 UTC,0.07216553476221553,0.0,2199.724832322802
2016-09-06 00:00:00 UTC,0.0662426460570193,0.0,1295.0689075485188
2016-09-07 00:00:00 UTC,0.06834025296427156,0.0,1356.8056280421588
2016-09-08 00:00:00 UTC,0.06782960866647914,0.0,3056.4759111224457
2016-09-09 00:00:00 UTC,0.0664391551755831,0.0,2329.8805582113387
2016-09-10 00:00:00 UTC,0.06521070733661886,0.0,2596.538166589927
2016-09-11 00:00:00 UTC,0.06611926948318174,0.0,1827.5298503409738
2016-09-12 00:00:00 UTC,0.06538172638561923,0.0,1618.4974926683617
2016-09-13 00:00:00 UTC,0.07069100569736829,0.0,3323.716404131155
2016-09-14 00:00:00 UTC,0.07205128885250554,0.0,1301.3021047149778
2016-09-15 00:00:00 UTC,0.06972341762375225,0.0,1155.8784986756052
2016-09-16 00:00:00 UTC,0.06629195888152588,0.0,801.1385293730199
2016-09-17 00:00:00 UTC,0.06755752951626323,0.0,2754.3644650493584
2016-09-18 00:00:00 UTC,0.06922189981656197,0.0,818.0125723540259
2016-09-19 00:00:00 UTC,0.0707547829737996,0.0,2006.8849099857966
2016-09-20 00:00:00 UTC,0.06347022538033623,0.0,2617.251821164309
2016-09-21 00:00:00 UTC,0.06313345972433632,0.0,1636.337174932577
2016-09-22 00:00:00 UTC,0.06706311550773895,0.0,1164.4684612137846
2016-09-23 00:00:00 UTC,0.06762653421875213,0.0,1669.2314974480357
2016-09-24 00:00:00 UTC,0.06897218461242012,0.0,951.0090901779714
2016-09-25 00:00:00 UTC,0.06972319801180865,0.0,1860.6514018479027
2016-09-26 00:00:00 UTC,0.07237860269088742,0.0,1990.2719269790448
2016-09-27 00:00:00 UTC,0.06965468088018192,0.0,1932.1488222987261
