snapped_at,price,market_cap,total_volume
2017-03-08 00:00:00 UTC,0.989326,1078291,15470
2017-03-09 00:00:00 UTC,0.990126,1077655,17981
2017-03-10 00:00:00 UTC,0.987238,1071895,29021
2017-03-11 00:00:00 UTC,1.00837,1088107,18378
2017-03-12 00:00:00 UTC,1.01825,1094644,26881
2017-03-13 00:00:00 UTC,1.03131,1108554,5501
2017-03-14 00:00:00 UTC,1.00473,1075905,7577
2017-03-15 00:00:00 UTC,0.99736,1060352,11999
2017-03-16 00:00:00 UTC,1.01113,1075099,26599
2017-03-17 00:00:00 UTC,1.11591,1180796,62613
2017-03-18 00:00:00 UTC,1.00143,1054921,63384
2017-03-19 00:00:00 UTC,1.01167,1063726,26299
2017-03-20 00:00:00 UTC,1.05577,1111429,12325
2017-03-21 00:00:00 UTC,1.07291,1129150,22085
2017-03-22 00:00:00 UTC,0.994929,1046001,24788
2017-03-23 00:00:00 UTC,1.00747,1055351,8904
2017-03-24 00:00:00 UTC,1.02129,1071792,15073
2017-03-25 00:00:00 UTC,1.00719,1056922,19487
2017-03-26 00:00:00 UTC,0.995423,1046220,18720
2017-03-27 00:00:00 UTC,1.17173,1225832,412214
2017-03-28 00:00:00 UTC,1.14237,1200433,2089390
2017-03-29 00:00:00 UTC,1.03574,1086766,136860
2017-03-30 00:00:00 UTC,1.18002,1235850,169932
2017-03-31 00:00:00 UTC,1.1088,1160057,89583
2017-04-01 00:00:00 UTC,1.10683,1157916,97564
2017-04-02 00:00:00 UTC,1.07026,1119484,75442
2017-04-03 00:00:00 UTC,1.04865,1096814,31853
2017-04-04 00:00:00 UTC,1.02216,1068868,15671
2017-04-05 00:00:00 UTC,1.01795,1064430,26209
2017-04-06 00:00:00 UTC,1.01711,1063367,25064
2017-04-07 00:00:00 UTC,1.00749,1053371,24148
2017-04-08 00:00:00 UTC,1.00288,1048645,15385
2017-04-09 00:00:00 UTC,0.999565,1045177,22363
2017-04-10 00:00:00 UTC,1.01733,1063918,7233
2017-04-11 00:00:00 UTC,1.04534,1093409,23235
2017-04-12 00:00:00 UTC,0.998792,1044885,23941
2017-04-13 00:00:00 UTC,1.00501,1051595,13827
2017-04-14 00:00:00 UTC,1.00895,1055928,13717
2017-04-15 00:00:00 UTC,1.05855,1108068,37311
2017-04-16 00:00:00 UTC,1.1129,1165220,37991
2017-04-17 00:00:00 UTC,1.267,1327035,264534
2017-04-18 00:00:00 UTC,1.18955,1246699,87226
2017-04-19 00:00:00 UTC,1.20192,1260353,104375
2017-04-20 00:00:00 UTC,1.08085,1134320,35637
2017-04-21 00:00:00 UTC,1.06707,1120944,61248
2017-04-22 00:00:00 UTC,1.07332,1128391,23401
2017-04-23 00:00:00 UTC,0.999647,1051664,587042
2017-04-24 00:00:00 UTC,1.1531,1214078,711713
2017-04-25 00:00:00 UTC,1.31727,1388606,2484600
2017-04-26 00:00:00 UTC,1.23066,1299051,503819
2017-04-27 00:00:00 UTC,1.14517,1210367,158618
2017-04-28 00:00:00 UTC,1.17984,1247433,265154
2017-04-29 00:00:00 UTC,1.29747,1373599,243441
2017-04-30 00:00:00 UTC,1.31052,1389081,2387920
2017-05-01 00:00:00 UTC,1.29878,1379031,155381
2017-05-02 00:00:00 UTC,1.27096,1351068,42141
2017-05-03 00:00:00 UTC,1.30087,1385988,56846
2017-05-04 00:00:00 UTC,1.35319,1444571,43982
2017-05-05 00:00:00 UTC,1.36904,1465095,106361
2017-05-06 00:00:00 UTC,1.45677,1562119,124309
2017-05-07 00:00:00 UTC,1.52242,1635283,170285
2017-05-08 00:00:00 UTC,1.7009,1832985,302585
2017-05-09 00:00:00 UTC,1.81877,1968385,343074
2017-05-10 00:00:00 UTC,1.70606,1858854,218760
2017-05-11 00:00:00 UTC,1.70109,1867828,137423
2017-05-12 00:00:00 UTC,1.59339,1762007,127138
2017-05-13 00:00:00 UTC,1.66366,1854274,55017
2017-05-14 00:00:00 UTC,1.71282,1926914,187370
2017-05-15 00:00:00 UTC,1.70176,1939078,89945
2017-05-16 00:00:00 UTC,1.6114287395172604,1856915.4051240594,94270.80934572454
2017-05-17 00:00:00 UTC,1.6936125476166486,1971256.6142227317,86403.68144619116
2017-05-18 00:00:00 UTC,1.847465980749286,2176965.2333478825,294153.4315228455
2017-05-19 00:00:00 UTC,1.9339914347477347,2297835.177358261,95285.2499963758
2017-05-20 00:00:00 UTC,1.9362143464413748,2327015.977698409,131877.9851661739
2017-05-21 00:00:00 UTC,1.9664721745182994,2391409.113182133,141243.61857990053
2017-05-22 00:00:00 UTC,1.7942945121534,2213933.3468887643,172177.86077486927
2017-05-23 00:00:00 UTC,1.9927762082528149,2482809.8417432234,159916.47487820065
2017-05-24 00:00:00 UTC,1.9975902506937,2532421.0692339297,133303.8971289328
2017-05-25 00:00:00 UTC,1.7054138249258863,2200766.6191000342,127254.69887821974
2017-05-26 00:00:00 UTC,1.535358598418303,2012721.546328333,107379.76558487814
2017-05-27 00:00:00 UTC,1.3390550428389747,1784659.0847197145,107708.78701913284
2017-05-28 00:00:00 UTC,1.4378819267210172,1937524.3280276698,59887.770955294254
2017-05-29 00:00:00 UTC,1.5027550259985214,2048919.3181574761,62040.99706882556
2017-05-30 00:00:00 UTC,1.3758443195888244,1896066.1911128743,91006.55276090038
2017-05-31 00:00:00 UTC,1.4272911402957305,1990348.9313955544,102477.6667437911
2017-06-01 00:00:00 UTC,1.6131214337486486,2274204.407241785,666867.4602062651
2017-06-02 00:00:00 UTC,1.854912619137361,2642011.400641156,277916.7831890289
2017-06-03 00:00:00 UTC,1.8364154696944213,2641869.131117864,237539.6475641943
2017-06-04 00:00:00 UTC,1.7627041791972407,2566107.72728758,239359.12896089797
2017-06-05 00:00:00 UTC,1.9324942610286668,2860251.903346092,198591.305699917
2017-06-06 00:00:00 UTC,2.275254177281089,3437228.760872718,432057.72703553876
2017-06-07 00:00:00 UTC,1.9195855197830083,2955795.0596315544,329139.98172212945
2017-06-08 00:00:00 UTC,1.9511527429372595,3083074.9836974517,174004.3971664912
2017-06-09 00:00:00 UTC,2.037347392315091,3291503.812118592,820252.5177315146
2017-06-10 00:00:00 UTC,1.9702390648450623,3283194.5562234228,313198.8121021226
2017-06-11 00:00:00 UTC,1.9925602750696325,3409940.1308965646,207718.15505753536
2017-06-12 00:00:00 UTC,1.6743679984652478,2950229.715823773,171258.18483142232
2017-06-13 00:00:00 UTC,1.734378183719015,3130630.66863109,347475.6439859233
2017-06-14 00:00:00 UTC,1.5996425232504787,2961523.7797001456,153421.54591867785
2017-06-15 00:00:00 UTC,1.5767206962660831,2987933.021045116,530496.1294096089
2017-06-16 00:00:00 UTC,1.6220575109972648,3138554.7632938493,178208.7860111354
2017-06-17 00:00:00 UTC,1.7971248159954194,3542409.769548635,1176339.3262929874
2017-06-18 00:00:00 UTC,1.7178933439622674,3452104.9567988324,215357.33735086222
2017-06-19 00:00:00 UTC,1.7830092607667358,3650968.214753442,238540.8276649
2017-06-20 00:00:00 UTC,1.7927075217544688,3783138.1342058033,213946.90259350638
2017-06-21 00:00:00 UTC,1.7245798351442136,3828230.940952301,186938.35802239447
2017-06-22 00:00:00 UTC,1.723268534190154,3982495.9850043906,380457.87075354747
2017-06-23 00:00:00 UTC,1.6515625894445785,3955218.2423299174,209524.1161675308
2017-06-24 00:00:00 UTC,1.677578263401002,4139352.229076646,643656.0210124119
2017-06-25 00:00:00 UTC,1.5552877218059047,3943278.0451544123,188891.9638836734
2017-06-26 00:00:00 UTC,2.0400107495113056,5316119.092441748,6305379.767863742
2017-06-27 00:00:00 UTC,1.8212904539025063,4950844.802780899,2969616.424947602
2017-06-28 00:00:00 UTC,1.8984224895521224,5290417.48222444,1019324.1870297039
2017-06-29 00:00:00 UTC,1.623969856921974,4618424.115798972,414825.8874168992
2017-06-30 00:00:00 UTC,1.5335313605932932,4458420.389339276,231386.20789746035
2017-07-01 00:00:00 UTC,1.2915226671962554,3820236.226025154,248208.0785278065
2017-07-02 00:00:00 UTC,1.2727827407585905,3830440.931095719,187374.8244728352
2017-07-03 00:00:00 UTC,1.281090761336824,3921509.777896073,167026.84407603048
2017-07-04 00:00:00 UTC,1.4022984988971157,4362909.618484645,251313.74263930973
2017-07-05 00:00:00 UTC,1.2643244665005666,3989570.7967446717,257405.8534088907
2017-07-06 00:00:00 UTC,1.2781358211735623,4096163.2890179264,503569.8713657757
2017-07-07 00:00:00 UTC,0.9931649743680274,3230512.4045507293,216326.88039617997
2017-07-08 00:00:00 UTC,1.0172338591020362,3348148.9546949193,129910.96256209133
2017-07-09 00:00:00 UTC,0.9968674792598704,3318243.869055432,118828.28144763024
2017-07-10 00:00:00 UTC,0.9472760975150846,3190130.34628838,256749.76235667116
2017-07-11 00:00:00 UTC,0.9793927627782671,3330682.670124108,661242.4267692383
2017-07-12 00:00:00 UTC,1.059373974764892,3634517.1826069877,246000.65115146106
2017-07-13 00:00:00 UTC,0.9629617558994646,3326235.5342987655,173766.57674017877
2017-07-14 00:00:00 UTC,0.9607081028484799,3336007.0089037926,142921.56418807962
2017-07-15 00:00:00 UTC,0.9779060474674217,3410374.9754951205,209641.0009042572
2017-07-16 00:00:00 UTC,0.8547754331751247,2994132.175813389,135483.3274158913
2017-07-17 00:00:00 UTC,0.9621325647446137,3384740.0289387023,98417.10181212425
2017-07-18 00:00:00 UTC,0.9446151639806889,3327681.798134695,191561.3604209364
2017-07-19 00:00:00 UTC,0.9333191977918147,3287531.9421746684,136961.0796535497
2017-07-20 00:00:00 UTC,1.0312035970101268,3620772.381857927,191747.98272121986
2017-07-21 00:00:00 UTC,1.004803441447587,3526607.8738172273,109141.33317708153
2017-07-22 00:00:00 UTC,1.0516097790971943,3681104.2964114365,99215.04783571766
2017-07-23 00:00:00 UTC,1.0432402356624935,3650754.523806285,134377.77011948082
2017-07-24 00:00:00 UTC,1.0139285728087113,3574177.3055793867,95237.6760226962
2017-07-25 00:00:00 UTC,0.9702728501713297,3447892.710996475,99808.99303282695
2017-07-26 00:00:00 UTC,0.9371378678909872,3356424.873502323,126158.02026247722
2017-07-27 00:00:00 UTC,0.924241316264088,3331072.9158084597,114824.09264437266
2017-07-28 00:00:00 UTC,0.8891800845659681,3219658.843607451,119898.19387490297
2017-07-29 00:00:00 UTC,0.9490668314670037,3417577.322243871,70488.21330915653
2017-07-30 00:00:00 UTC,0.9292568226061783,3332288.0174179,138139.34852607865
2017-07-31 00:00:00 UTC,0.9596285142583432,3434714.853404147,37048.39031114887
2017-08-01 00:00:00 UTC,0.9513239429691348,3396977.070990814,87707.80364509713
2017-08-02 00:00:00 UTC,0.9393706962599488,3368542.9238482374,33469.79830518964
2017-08-03 00:00:00 UTC,0.9404793874904712,3383119.72658296,35673.61373702579
2017-08-04 00:00:00 UTC,0.974219968761874,3518240.516208475,84981.72312915843
2017-08-05 00:00:00 UTC,0.9736548348375594,3506969.377062847,156950.93407208225
2017-08-06 00:00:00 UTC,0.9521335099701984,3419888.3752471185,55203.83868799288
2017-08-07 00:00:00 UTC,0.9253426027167632,3321619.985480723,101328.37556650092
2017-08-08 00:00:00 UTC,0.9503268397943188,3410992.920844312,608011.535988538
2017-08-09 00:00:00 UTC,0.9129115590025012,3289094.3652908695,73337.12186299119
2017-08-10 00:00:00 UTC,0.8865060545899424,3171681.0797001836,78173.5510481702
2017-08-11 00:00:00 UTC,0.8805008346732409,3138785.601920633,66654.85183001755
2017-08-12 00:00:00 UTC,0.8361380229129408,2963558.276269275,47372.420370269974
2017-08-13 00:00:00 UTC,0.9245102480221449,3253578.9923109417,74386.4354778035
2017-08-14 00:00:00 UTC,0.9080480078041792,3190009.881384401,89953.4373299168
2017-08-15 00:00:00 UTC,0.891911800359162,3131505.0067964187,120180.30429697924
2017-08-16 00:00:00 UTC,0.9248543069920864,3259809.004788718,90668.17186088787
2017-08-17 00:00:00 UTC,0.9187424894600094,3238448.7575653926,90399.639987891
2017-08-18 00:00:00 UTC,0.8326847632051944,2912825.395070012,50943.810489984615
2017-08-19 00:00:00 UTC,0.8185888592164866,2863692.3266850933,49812.995718294296
2017-08-19 00:00:00 UTC,0.896013402199983,3127865.4093244523,54536.541925711725
2017-08-20 00:00:00 UTC,0.8676952903701665,3017191.7130490807,188965.61647084894
2017-08-21 00:00:00 UTC,0.9108104226804445,3141013.5371723995,105129.83776878625
2017-08-22 00:00:00 UTC,0.875840083125424,3011309.8704415006,180399.732946095
2017-08-23 00:00:00 UTC,0.9397661628765054,3246564.114347482,586528.6267550461
2017-08-24 00:00:00 UTC,0.9345248631119767,3244880.5928189834,251557.37278524583
2017-08-25 00:00:00 UTC,0.9854827817443658,3422849.7523148167,131169.99043473534
2017-08-26 00:00:00 UTC,0.9386393636477173,3254787.373170915,88624.87340088368
2017-08-27 00:00:00 UTC,0.9066923721342781,3138862.909321331,89364.68094970875
2017-08-28 00:00:00 UTC,0.9324074412600143,3242671.5871750433,70610.07726655857
2017-08-29 00:00:00 UTC,0.9419304785924969,3292631.9615079826,81875.14213405266
2017-08-30 00:00:00 UTC,1.0149338553306666,3571064.0537242014,44180.573455754246
2017-08-31 00:00:00 UTC,1.0123025133520678,3541856.1813463755,94239.56521168775
2017-09-01 00:00:00 UTC,0.9966828830159319,3489477.471581132,85982.6703764609
2017-09-02 00:00:00 UTC,0.948821571797435,3331227.1446393323,113919.67931666374
2017-09-03 00:00:00 UTC,0.9830269163618969,3470197.0798259615,109831.70487397167
2017-09-04 00:00:00 UTC,0.937755854230761,3327954.863286836,140790.57944667045
2017-09-05 00:00:00 UTC,1.0119036839821376,3606465.2058596974,388069.7513813547
2017-09-06 00:00:00 UTC,1.002290618396566,3567994.2349928315,182312.92088812598
2017-09-07 00:00:00 UTC,0.9815304180268658,3485989.691238364,106039.11082376444
2017-09-08 00:00:00 UTC,0.9526276793931401,3357210.4573547696,80686.38498024734
2017-09-09 00:00:00 UTC,0.9470958455526646,3355406.2041702657,50357.92027695824
2017-09-10 00:00:00 UTC,0.9349572526919493,3325673.8014146024,43003.3284851504
2017-09-11 00:00:00 UTC,0.9337419213909273,3340175.9987480966,66792.1492263573
2017-09-12 00:00:00 UTC,0.9382381115891409,3352093.0278944382,43325.71572084575
2017-09-13 00:00:00 UTC,0.9536983162444441,3397599.843933277,205147.43313427235
2017-09-14 00:00:00 UTC,0.8117799904396505,2883271.240463656,95880.69450774435
2017-09-15 00:00:00 UTC,0.9509784240824714,3382145.2554650684,126686.5579105667
2017-09-16 00:00:00 UTC,0.9402389499655939,3326012.5444756914,56195.00928191794
2017-09-17 00:00:00 UTC,0.9022953872740481,3184368.248632149,39717.80475450089
